REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2021,06,1,12,0,01,2,2,6,1,1,,,2,3,19,07,34,,,,100,100,2,100,100,0,,0,0,0,4,5,,1100,3,4,1,4,,,,,,,,,,,,,,,,,3,14,,142
2,2021,06,1,47,0,06,,1,6,6,1,,,1,3,16,05,20,,,,600,600,1,600,600,0,,0,0,0,,36,,3462,1,3,4,4,,,,,,,,,,,,,,,,,1,01,,132
3,2021,06,1,48,8,01,2,2,6,1,1,,,2,1,19,07,34,,,,200,80,2,200,80,120,2,0,0,0,4,32,,1500,3,1,2,4,,,,,,,,,,,,,,,,,2,03,,122
4,2021,06,1,35,5,07,,2,1,4,1,,,1,2,17,04,18,,,,375,375,1,375,375,75,1,75,0,75,,74,,2183,1,1,3,3,,,,,,,,,,,,,,,,,1,03,3,602
5,2021,06,1,48,0,09,,2,1,2,1,,,2,3,14,02,07,,,,280,280,2,280,280,0,,0,0,0,5,65,,3000,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,70
6,2021,06,1,46,0,04,,1,1,2,1,,,6,2,11,08,36,,,,450,400,1,450,400,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,1,06,1,96
7,2021,06,1,59,0,07,,1,5,4,1,,,2,3,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,4500,1,1,3,3,,,,,,,,,,,,,,,,,1,01,,264
8,2021,06,1,48,0,07,,1,1,4,1,,,2,3,09,07,31,,,,375,375,1,375,375,0,,0,0,0,,90,,5538,3,1,1,4,,,,,,,,,,,,,,,,,1,03,3,167
9,2021,06,1,48,0,09,,2,1,4,1,,,1,3,21,01,02,,,,362,290,1,362,290,72,3,0,0,0,,240,,5737,3,1,2,4,,,,,,,,,,,,,,,,,1,04,4,550
10,2021,06,1,35,0,08,,1,1,2,1,,,1,3,21,08,38,,,,400,320,1,400,320,80,3,0,0,0,,97,,3000,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,266
11,2021,06,1,12,0,05,,1,1,4,1,,,2,3,06,08,36,,,,300,300,1,300,300,0,,0,0,0,,1,,1750,3,4,1,1,,,,,,,,,,,,,,,,,1,06,1,146
12,2021,06,4,46,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,11,,193
13,2021,06,1,47,0,09,,1,1,4,1,,,1,3,21,05,22,,,,400,400,1,400,400,0,,0,0,0,,23,,6250,3,3,4,4,,,,,,,,,,,,,,,,,1,04,4,185
14,2021,06,4,11,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,03,,44
15,2021,06,1,48,7,07,,1,1,6,1,,,1,3,16,01,02,,,,400,450,1,400,450,0,,0,50,50,,58,,6010,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,141
16,2021,06,1,35,3,03,5,1,6,5,1,,,2,3,07,03,11,,,,400,400,1,400,400,0,,0,0,0,,26,,3606,3,1,4,4,,,,,,,,,,,,,,,,,1,07,,803
17,2021,06,4,10,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,,11,,105
18,2021,06,4,59,9,12,,2,3,6,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,,,,,,,,,,,01,,733
19,2021,06,1,13,0,09,,2,1,4,1,,,1,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,108,,2271,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,150
20,2021,06,4,24,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,108
21,2021,06,4,48,7,12,,1,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,18,,533
22,2021,06,4,59,9,10,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,1,11,,648
23,2021,06,4,35,0,10,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,1,11,,58
24,2021,06,1,24,0,01,2,1,6,4,1,,,2,3,10,07,33,,,,300,300,1,300,300,0,,0,0,0,,20,,1350,1,1,3,4,,,,,,,,,,,,,,,,,1,03,,134
25,2021,06,4,35,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,,,,,,,,,,,11,,185
26,2021,06,4,35,0,10,,1,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,18,,94
27,2021,06,4,13,0,12,,1,1,2,,1,1,2,3,11,08,36,,,,,,,,,,,,,,,,69,,,,,,,,,5,07,12,,,,,,,,,,,,11,,93
28,2021,06,1,11,0,05,,1,6,4,1,,,1,3,21,08,35,,,,400,240,1,400,240,160,1,0,0,0,,50,,2863,1,1,1,4,,,,,,,,,,,,,,,,,1,14,2,55
29,2021,06,1,35,0,07,,1,1,4,1,,,3,3,06,08,35,,,,500,500,1,500,500,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,1,04,4,227
30,2021,06,4,35,0,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,11,,279
31,2021,06,4,35,0,12,,1,1,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,11,,288
32,2021,06,4,48,0,07,,2,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,2,139
33,2021,06,4,24,0,05,,2,2,5,,1,2,6,1,14,06,29,,,,,,,,,,,,,,,,18,,,,,,,,,0,00,9,,,,,,,,,,,1,11,,191
34,2021,06,1,24,0,07,,1,2,4,1,,,4,3,06,08,35,,,,600,300,1,600,300,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,1,03,2,65
35,2021,06,1,10,0,07,,1,2,6,1,,,1,3,17,01,02,,,,400,400,1,400,400,0,,0,0,0,,178,,5144,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,230
36,2021,06,4,59,0,12,,2,1,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,265
37,2021,06,1,11,0,10,,1,1,4,1,,,1,3,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,204,,2500,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,61
38,2021,06,4,35,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,11,,394
39,2021,06,1,24,0,05,,2,2,2,1,,,2,3,07,10,42,,,,400,320,1,400,320,80,1,0,0,0,,192,,1970,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,157
40,2021,06,4,24,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,11,,170
41,2021,06,1,11,0,10,,1,1,4,1,,,2,3,20,08,35,,,,380,350,1,380,350,0,,0,0,0,,90,,2530,3,1,1,1,,,,,,,,,,,,,,,,,1,01,2,55
42,2021,06,1,11,0,03,6,2,2,4,1,,,2,3,10,04,17,,,,400,425,1,400,425,0,,25,0,25,,4,,2200,3,1,1,1,,,,,,,,,,,,,,,,,1,09,2,75
43,2021,06,1,35,0,03,6,2,1,5,2,,,2,3,19,07,34,,,,400,240,1,560,400,160,0,0,0,0,,142,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,490
44,2021,06,4,13,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,11,,122
45,2021,06,1,35,0,03,6,2,1,5,1,,,2,3,14,03,11,,,,375,375,1,375,375,0,,0,0,0,,27,,2500,3,1,1,1,,,,,,,,,,,,,,,,,1,08,,255
46,2021,06,4,12,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,133
47,2021,06,2,24,0,04,,2,5,4,1,,,2,3,10,07,31,3,1,1,380,0,1,380,0,,,,,,,157,,1825,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,251
48,2021,06,1,35,4,03,6,2,1,6,1,,,2,3,14,02,05,,,,375,425,1,375,425,0,,0,50,50,,30,,5128,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,1410
49,2021,06,1,12,0,07,,1,6,3,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,59,,2404,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,157
50,2021,06,2,47,0,06,,1,5,3,1,,,1,3,21,05,25,1,2,1,400,0,1,400,0,,,,,,,167,,4327,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,92
51,2021,06,1,24,0,02,4,1,6,5,1,,,1,3,16,05,20,,,,350,550,1,350,550,0,,0,200,200,,6,,989,1,3,3,4,,,,,,,,,,,,,,,,,2,01,,309
52,2021,06,1,24,0,07,,2,2,4,1,,,1,3,21,02,07,,,,350,350,1,350,350,0,,0,0,0,,230,,3217,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,122
53,2021,06,4,24,1,12,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,01,,510
54,2021,06,2,12,0,11,,2,3,5,1,,,2,3,19,07,34,0,40,2,360,0,1,360,0,,,,,,,226,,1395,3,1,2,4,,,,,,,,,,,,,,,,,,01,,207
55,2021,06,2,35,0,05,,1,1,2,1,,,6,3,06,08,36,0,2,,500,0,1,500,0,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,1,06,1,221
56,2021,06,1,35,0,05,,2,2,5,1,,,2,3,17,02,09,,,,375,375,1,375,375,0,,0,0,0,,40,,2600,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,416
57,2021,06,4,47,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,11,,139
58,2021,06,4,12,0,10,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,272
59,2021,06,1,46,6,11,,2,1,2,1,,,2,3,08,02,07,,,,362,362,1,362,362,0,,0,0,0,,240,,3719,3,1,3,4,,,,,,,,,,,,,,,,,,02,,129
60,2021,06,1,47,0,10,,2,5,4,1,,,2,3,17,04,18,,,,375,375,1,375,375,0,,0,0,0,,2,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,92
61,2021,06,1,13,0,05,,2,4,4,1,,,1,3,17,02,08,,,,375,190,1,375,190,210,1,0,0,0,,63,,2078,1,1,3,4,,,,,,,,,,,,,,,,,1,14,2,69
62,2021,06,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,116
63,2021,06,4,24,0,12,,2,5,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,01,,105
