REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2021,02,3,11,0,05,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,6,7,1,,,17,2,,,,1,,,2,,,1,12,2,63
2,2021,02,2,35,5,02,3,2,6,2,1,,,6,3,16,06,27,2,1,,100,0,2,100,0,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,1,04,,693
3,2021,02,1,35,0,03,6,2,5,3,1,,,1,3,17,05,21,,,,250,200,2,250,200,70,3,0,0,0,7,24,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,383
4,2021,02,1,35,0,06,,1,1,4,1,,,1,3,17,04,18,,,,390,410,1,390,410,240,2,0,0,0,,30,,2100,1,3,2,3,,,,,,,,,,,,,,,,,1,06,1,88
5,2021,02,3,35,4,02,3,2,6,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,40,7,2,,,19,2,,1,1,,1,,3,,,2,04,,1341
6,2021,02,1,35,0,05,,1,1,5,1,,,1,3,21,05,23,,,,400,510,1,400,510,0,,60,50,110,,135,,5769,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,108
7,2021,02,1,35,3,03,6,2,2,5,1,,,1,2,21,02,06,,,,375,425,1,375,425,0,,50,0,50,,54,,4872,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,1235
8,2021,02,1,11,0,04,,1,1,4,1,,,2,3,06,08,35,,,,480,400,1,480,400,80,3,0,0,0,,108,,3500,3,1,3,3,,,,,,,,,,,,,,,,,1,06,1,83
9,2021,02,4,13,0,10,,1,5,2,,1,1,1,3,17,08,36,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,10,,,,,,,,,,,1,01,,129
10,2021,02,1,35,0,04,,2,1,6,1,,,4,3,17,04,14,,,,400,440,1,400,440,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,1,02,,469
11,2021,02,1,13,0,09,,2,1,5,1,,,2,3,14,02,05,,,,400,400,1,400,400,0,,0,0,0,,185,,3894,3,1,2,4,,,,,,,,,,,,,,,,,1,08,,196
12,2021,02,1,35,0,10,,1,5,2,1,,,2,2,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,2300,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,251
